rating_id,user_id,place_id,rating_place,rating_food,rating_service,place_name,place_address,place_features,parking_arrangements,accepted_payment_modes,cuisines
999,1059,132862,0,0,0,La Posada del Virrey,"{street: 'Av. V. Carranza', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'casual', accessibility: 'completely', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'International'}
1000,1059,135085,2,2,2,Tortas Locas Hipocampo,"{street: 'Venustiano Carranza 719 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
1001,1059,135030,2,2,2,Preambulo Wifi Zone Cafe,"{street: 'Anahuac 805', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'Internet'}",none,{'cash'},"{'Cafe-Coffee_Shop', ' Cafeteria'}"
1002,1128,135053,0,0,0,La Fontana Pizza Restaurante and Cafe,"{street: 'Satelite 606 Satelite', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}","{'Cafeteria', ' Fast_Food', ' Pizzeria'}"
1003,1059,132825,2,1,1,puesto de tacos,"{street: 'esquina santos degollado y leon guzman', city: 's.l.p.', state: 's.l.p.', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Mexican'}
1004,1059,132754,2,2,2,Cabana Huasteca,"{street: 'Cuauhtemoc 455', city: 'San Luis Potosi', state: 'S.L.P.', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Mexican'}
1005,1128,135058,0,0,0,Restaurante Tiberius,"{street: 'Munoz Sn Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Pizzeria'}
1006,1128,132875,0,0,0,shi ro ie,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 't', area: 'open', other_services: 'Internet'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'Japanese'}
1007,1128,135079,0,0,0,Koye Sushi,"{street: 'Nereo Rodriguez Barragan 450 E Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' American_Express'}",{'Chinese'}
1008,1128,132925,0,0,0,el pueblito,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Mexican'}
1009,1128,135064,0,0,0,Restaurante El Chivero S.A. de C.V.,"{street: 'Angel Veral 328 Altamira', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
1010,1128,132921,0,0,0,crudalia,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Bar'}
1011,1128,135060,0,0,0,Restaurante Marisco Sam,"{street: 'Ignacio Allende 785 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Seafood'}
1012,1128,132954,0,0,0,la parroquia,"{street: 'venustiano carranza', city: 'san luis potosi', state: 'san luis potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'partially', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' bank_debit_cards'}",{'Breakfast-Brunch'}
1013,1128,132951,0,0,0,VIPS,"{street: 'NICOLAS ZAPATA 300', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'American'}
1014,1097,132921,2,2,1,crudalia,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Bar'}
1015,1097,132955,2,2,1,emilianos,"{street: 'venustiano carranza', city: 'san luis potos', state: 'mexico', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 't', area: 'closed', other_services: 'variety'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' bank_debit_cards', ' Carte_Blanche'}",{'Bar_Pub_Brewery'}
1016,1097,132884,1,1,1,dairy queen,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
1017,1097,135049,2,1,1,Restaurante de Mariscos la Langosta,"{street: 'Cordillera de Los Alpes 675 Loma Verde', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Seafood'}
1018,1097,135034,2,2,1,Michiko Restaurant Japones,"{street: 'Cordillera de Los Alpes 160 Lomas 2 Seccion', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Japanese'}
1019,1006,132954,1,1,1,la parroquia,"{street: 'venustiano carranza', city: 'san luis potosi', state: 'san luis potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'partially', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' bank_debit_cards'}",{'Breakfast-Brunch'}
1020,1006,135079,1,1,1,Koye Sushi,"{street: 'Nereo Rodriguez Barragan 450 E Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' American_Express'}",{'Chinese'}
1021,1006,132875,2,2,2,shi ro ie,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 't', area: 'open', other_services: 'Internet'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'Japanese'}
1022,1006,135026,2,2,2,la Cantina,"{street: 'Capitan Caldera No. 420 Tequisqueapan', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},"{'Bar', ' Bar_Pub_Brewery'}"
1023,1006,132922,2,1,2,cafe punta del cielo,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'permitted', dress_code: 'formal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Cafeteria'}
1024,1006,132572,1,0,1,Cafe Chaires,"{street: , city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Cafeteria'}
1025,1006,135075,1,1,2,Mariscos El Pescador,"{street: 'Himno Nacional 2104 Tangamanga', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Seafood'}
1026,1006,132825,1,1,1,puesto de tacos,"{street: 'esquina santos degollado y leon guzman', city: 's.l.p.', state: 's.l.p.', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Mexican'}
1027,1006,135048,1,1,2,Restaurante Bar Fu-hao,"{street: 'Jesus Goytortua 390 Tangamanga', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Bar'}
1028,1006,135030,1,1,2,Preambulo Wifi Zone Cafe,"{street: 'Anahuac 805', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'Internet'}",none,{'cash'},"{'Cafe-Coffee_Shop', ' Cafeteria'}"
1029,1006,132884,2,2,2,dairy queen,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
1030,1131,135054,2,1,2,Restaurante y Pescaderia Tampico,"{street: 'Ricardo B. Anaya 2700 Estrella de Oriente', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Seafood'}
1031,1131,132869,1,2,1,Dominos Pizza,"{street: 'Ricardo B. Anaya', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Pizzeria'}
1032,1131,132866,2,2,2,Chaires,"{street: 'Ricardo B. Anaya', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},"{'Bakery', ' Cafeteria'}"
1033,1131,135082,0,1,0,la Estrella de Dimas,"{street: 'Villa de Pozos 192 Villa de Pozos', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
1034,1131,132851,2,2,2,KFC,"{street: , city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},"{'American', ' Game'}"
1035,1131,132870,0,2,0,Tortas y hamburguesas el gordo,"{street: 'Ricardo B. Anaya', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Burgers'}
1036,1073,135062,0,0,0,Restaurante El Cielo Potosino,"{street: 'Julian de Los Reyes 400 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{}
1037,1073,132572,0,0,0,Cafe Chaires,"{street: , city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Cafeteria'}
1038,1073,135064,0,0,0,Restaurante El Chivero S.A. de C.V.,"{street: 'Angel Veral 328 Altamira', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
1039,1073,135080,0,0,0,los Toneles,"{street: 'Estatuto Juridico 1040 Burocratas', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
1040,1073,132951,0,0,0,VIPS,"{street: 'NICOLAS ZAPATA 300', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'American'}
1041,1073,132954,0,0,0,la parroquia,"{street: 'venustiano carranza', city: 'san luis potosi', state: 'san luis potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'partially', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' bank_debit_cards'}",{'Breakfast-Brunch'}
1042,1073,135052,0,0,0,La Cantina Restaurante,"{street: 'Ignacio Aldama 300 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Bar', ' Bar_Pub_Brewery'}"
1043,1073,132834,0,0,0,Gorditas Doa Gloria,"{street: 'sevilla y olmedo 715 a', city: 'san luis potosi', state: 'san luis potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Mexican'}
1044,1073,135060,0,0,0,Restaurante Marisco Sam,"{street: 'Ignacio Allende 785 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Seafood'}
1045,1073,135065,0,0,0,El angel Restaurante,"{street: 'Venustiano Carranza 1625 Jardin', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
1046,1073,132862,0,0,0,La Posada del Virrey,"{street: 'Av. V. Carranza', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'casual', accessibility: 'completely', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'International'}
1047,1049,132921,0,0,0,crudalia,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Bar'}
1048,1049,135042,0,0,0,Restaurant Oriental Express,"{street: 'Tangamanga 7 Tangamanga', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Chinese'}
1049,1049,135032,0,0,0,Cafeteria y Restaurant El Pacifico,"{street: 'Constitucion 200 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Cafeteria', ' Contemporary'}"
1050,1049,135051,0,0,0,Restaurante Versalles,"{street: 'Francisco I. Madero 145 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
1051,1049,135085,0,0,0,Tortas Locas Hipocampo,"{street: 'Venustiano Carranza 719 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
1052,1049,132862,0,0,0,La Posada del Virrey,"{street: 'Av. V. Carranza', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'casual', accessibility: 'completely', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'International'}
1053,1049,135052,0,0,0,La Cantina Restaurante,"{street: 'Ignacio Aldama 300 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Bar', ' Bar_Pub_Brewery'}"
1054,1058,135076,2,2,2,Restaurante Pueblo Bonito,"{street: 'Mexico 2015 Providencia', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
1055,1058,135043,1,2,2,pizza clasica,"{street: '524 Soledad de Graciano Sanchez', city: 'Soledad', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},"{'Fast_Food', ' Pizzeria'}"
1056,1058,135058,2,2,0,Restaurante Tiberius,"{street: 'Munoz Sn Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 't', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Pizzeria'}
1057,1058,135053,2,1,1,La Fontana Pizza Restaurante and Cafe,"{street: 'Satelite 606 Satelite', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}","{'Cafeteria', ' Fast_Food', ' Pizzeria'}"
1058,1058,132885,1,1,1,Hamburguesas saul,"{street: 'Av. Saan Luis enttre moctezuma y salinas', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Cafeteria'}
1059,1058,135050,1,0,0,Restaurante la Estrella de Dima,"{street: 'Soledad Sn Arboledas de Soledad', city: 'Soledad', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
1060,1058,132872,2,2,1,Pizzeria Julios,"{street: , city: 's.l.p', state: 'mexico', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,"{'cash', ' bank_debit_cards'}",{'American'}
1061,1058,135066,1,1,1,Restaurante Guerra,"{street: '20 de Noviembre 1817 Tlaxcala', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
1062,1002,132921,2,1,1,crudalia,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'casual', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Bar'}
1063,1002,135062,1,2,1,Restaurante El Cielo Potosino,"{street: 'Julian de Los Reyes 400 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{}
1064,1002,135106,1,1,1,El RincÛn de San Francisco,"{street: 'Universidad 169', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'only at bar', dress_code: 'informal', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'open', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Mexican'}
1065,1002,132825,2,2,0,puesto de tacos,"{street: 'esquina santos degollado y leon guzman', city: 's.l.p.', state: 's.l.p.', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Mexican'}
1066,1002,135052,1,1,1,La Cantina Restaurante,"{street: 'Ignacio Aldama 300 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Bar', ' Bar_Pub_Brewery'}"
1067,1002,132862,2,2,2,La Posada del Virrey,"{street: 'Av. V. Carranza', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'casual', accessibility: 'completely', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'International'}
1068,1096,132875,2,2,2,shi ro ie,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 't', area: 'open', other_services: 'Internet'}",valet parking,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express', ' bank_debit_cards'}",{'Japanese'}
1069,1002,135059,1,2,1,Restaurant Bar Hacienda los Martinez,"{street: 'Santos Degollado 745 los Alamitos', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Bar'}
1070,1002,135041,2,1,0,Luna Cafe,"{street: 'Francisco I. Madero 215', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},"{'Bar', ' Cafeteria'}"
1071,1002,132925,1,1,2,el pueblito,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'completely', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Mexican'}
1072,1002,135085,1,1,1,Tortas Locas Hipocampo,"{street: 'Venustiano Carranza 719 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
